"상품명","키워드","상품원본URL","쿠팡링크","상품이미지URL","상품ID","아이템ID","카테고리","가격","할인율","로켓정보","평점","리뷰수","점수","click_priority","가격대","상품군","계절태그","대상독자","사용장소","문제상황","불편포인트","장점1","장점2","장점3","주의점","검색의도","글관점","제목시드","썸네일프롬프트","CTA문구","광고고지문","수집경로","수집키워드","수집순위","수집일시","used","used_at","post_title"
"홈리드 LCD 해충퇴치기, HL3600W","홈리드 LCD 해충퇴치기 HL3600W","https://www.coupang.com/vp/products/8805793695?itemId=25646082583","https://www.coupang.com/vp/products/8805793695?itemId=25646082583","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/92bf/9fab1a5b91e6b4c18a23a66e270d41527a0d2a29a831fb2d21893a710bec.png","8805793695","25646082583","계절가전","37,810원","35","로켓판매자, 내일도착","5.0","403","139.18","medium","3만-7만원대","해충퇴치용품","여름, 장마철","아이 있는 집, 원룸 거주자, 주방이나 베란다 벌레가 신경 쓰이는 사람","침실, 거실, 주방, 베란다","여름철 집 안에 모기나 날벌레가 늘어서 생활이 불편할 때","냄새, 소음, 안전성, 설치 위치를 모르고 고르면 오래 쓰기 어려움","생활 공간별로 필요한 방식이 달라 비교 포인트가 분명함","여름철 즉시성이 강해서 상세 조건 확인으로 이어지기 쉬움","소모품 여부와 관리 편의성을 함께 판단하기 좋음","사용 공간, 아이나 반려동물 동선, 소모품 교체 여부를 확인해야 함","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","아이 있는 집, 원룸 거주자, 주방이나 베란다 벌레가 신경 쓰이는 사람 기준으로 홈리드 LCD 해충퇴치기 HL3600W 고를 때 보기 쉬운 구매 전 체크","홈리드 LCD 해충퇴치기 HL3600W를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 침실, 거실, 주방, 베란다 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","95","2026-05-13 15:36:52","","",""
"루메나 폴더블 휴대용 선풍기, FAN PRO MAX, 다크그레이","루메나 폴더블 휴대용 선풍기","https://www.coupang.com/vp/products/8728858214?itemId=25360691553","https://www.coupang.com/vp/products/8728858214?itemId=25360691553","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/153862876835409-c0c5a8f1-cdac-4ee9-b03b-757256fc6f90.jpg","8728858214","25360691553","계절가전","47,900원","22","로켓배송, 내일도착","5.0","398","146.88","high","3만-7만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 루메나 폴더블 휴대용 선풍기 고를 때 보기 쉬운 구매 전 체크","루메나 폴더블 휴대용 선풍기를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","116","2026-05-13 15:36:55","","",""
"Frokom 휴대용 에어컨 손 선풍기 미니 탁상용선풍기 100단조절 1초급속냉각 3600mah BLDC모터 저소음, 화이트","Frokom 휴대용 에어컨 선풍기 3600mah","https://www.coupang.com/vp/products/8003196663?itemId=22296564975","https://www.coupang.com/vp/products/8003196663?itemId=22296564975","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/image_audit/prod/2050a357-1ae8-444f-9c8a-c3a85b886f71_fixing_v2.png","8003196663","22296564975","계절가전","26,500원","0","로켓판매자, 내일도착","5.0","371","145.26","high","1만-3만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 Frokom 휴대용 에어컨 선풍기 3600mah 고를 때 보기 쉬운 구매 전 체크","Frokom 휴대용 에어컨 선풍기 3600mah를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","149","2026-05-13 15:37:08","","",""
"홈스타 습기를 부탁해 걸이형 제습제 본품, 30g, 12개","홈스타 습기를 부탁해 걸이형 30g","https://www.coupang.com/vp/products/7328076975?itemId=18808055938","https://www.coupang.com/vp/products/7328076975?itemId=18808055938","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4929932939086718-617c1b2c-f8d8-45ae-b86d-fa54e2736703.jpg","7328076975","18808055938","계절가전","8,900원","25","로켓배송, 내일도착","5.0","359","126.54","medium","1만원 미만","공기/위생 관리용품","사계절, 장마철","원룸, 아이 있는 집, 반려동물 가정, 실내 생활 시간이 긴 사람","원룸, 침실, 거실, 옷장, 욕실","집 안 공기질, 냄새, 습기, 위생 관리가 신경 쓰일 때","효과 범위와 교체 주기를 모르고 사면 체감이 약할 수 있음","반복 구매나 관리 수요로 이어지기 쉬움","공간 크기와 사용 주기를 기준으로 판단하기 좋음","가격 부담이 비교적 낮아 상세 정보 확인 장벽이 낮음","사용 면적, 교체 주기, 소모품 비용을 같이 확인해야 함","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","원룸, 아이 있는 집, 반려동물 가정, 실내 생활 시간이 긴 사람 기준으로 홈스타 습기를 부탁해 걸이형 30g 고를 때 보기 쉬운 구매 전 체크","홈스타 습기를 부탁해 걸이형 30g를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 침실, 거실, 옷장, 욕실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","92","2026-05-13 15:36:52","","",""
"삼성전자 29.3㎡(8.9평) AI 무풍콤보 벽걸이 에어컨 AR60F09D11WT + 리모컨 세트 방문설치, 일반배관형","삼성전자 29 3㎡ 9평 에어컨 리모컨 AR60F09D11WT","https://www.coupang.com/vp/products/8660422802?itemId=25136781292","https://www.coupang.com/vp/products/8660422802?itemId=25136781292","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2025/03/19/15/3/779897e7-c740-4767-97e8-98603f6c9f87.jpg","8660422802","25136781292","계절가전","1,009,990원","25","","5.0","345","125.7","medium","50만원 이상","에어컨/냉난방기","여름, 장마철","원룸, 거실, 사무실처럼 공간 크기에 맞는 냉방 제품을 찾는 사람","원룸, 거실, 사무실, 작은 매장","여름 전기요금과 설치 조건을 같이 보면서 냉방 제품을 골라야 할 때","평수, 설치 방식, 배관 조건을 놓치면 가격보다 설치에서 더 크게 막힐 수 있음","공간 면적과 설치 조건을 기준으로 판단하기 좋음","방문설치, 이동식, 창문형처럼 상황별 선택지가 분명함","계절 수요가 강해 구매 전 검색 의도가 뚜렷함","설치비, 배관형, 실외기 위치, 전기요금 부담은 반드시 따로 확인해야 함","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","원룸, 거실, 사무실처럼 공간 크기에 맞는 냉방 제품을 찾는 사람 기준으로 삼성전자 29 3㎡ 9평 에어컨 리모컨 AR60F09D11WT 고를 때 보기 쉬운 구매 전 체크","삼성전자 29 3㎡ 9평 에어컨 리모컨 AR60F09D11WT를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 거실, 사무실, 작은 매장 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","142","2026-05-13 15:37:07","","",""
"낫투 위니아 에어컨 전용 리모컨, COMBO-Winia, 1개","낫투 위니아 에어컨 전용 리모컨","https://www.coupang.com/vp/products/7308415123?itemId=18717768097","https://www.coupang.com/vp/products/7308415123?itemId=18717768097","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3052029385658756-5c3dcae3-68ff-4699-b8f6-4d698356f593.jpg","7308415123","18717768097","계절가전","13,260원","11","로켓배송, 내일도착","4.5","340","125.4","medium","1만-3만원대","에어컨/냉난방기","여름, 장마철","원룸, 거실, 사무실처럼 공간 크기에 맞는 냉방 제품을 찾는 사람","원룸, 거실, 사무실, 작은 매장","여름 전기요금과 설치 조건을 같이 보면서 냉방 제품을 골라야 할 때","평수, 설치 방식, 배관 조건을 놓치면 가격보다 설치에서 더 크게 막힐 수 있음","공간 면적과 설치 조건을 기준으로 판단하기 좋음","방문설치, 이동식, 창문형처럼 상황별 선택지가 분명함","계절 수요가 강해 구매 전 검색 의도가 뚜렷함","설치비, 배관형, 실외기 위치, 전기요금 부담은 반드시 따로 확인해야 함","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","원룸, 거실, 사무실처럼 공간 크기에 맞는 냉방 제품을 찾는 사람 기준으로 낫투 위니아 에어컨 전용 리모컨 고를 때 보기 쉬운 구매 전 체크","낫투 위니아 에어컨 전용 리모컨를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 거실, 사무실, 작은 매장 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","189","2026-05-13 15:37:22","","",""
"신일 더톤 베이직 스탠드 선풍기, TN-C12TGK","신일 더톤 베이직 스탠드 선풍기 C12TGK","https://www.coupang.com/vp/products/8749871030?itemId=25436247100","https://www.coupang.com/vp/products/8749871030?itemId=25436247100","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/362281072479727-45d42689-b4ef-4a60-ab02-137da757abed.jpg","8749871030","25436247100","계절가전","44,900원","55","로켓배송, 내일도착","5.0","337","135.22","medium","3만-7만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 신일 더톤 베이직 스탠드 선풍기 C12TGK 고를 때 보기 쉬운 구매 전 체크","신일 더톤 베이직 스탠드 선풍기 C12TGK를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","104","2026-05-13 15:36:53","","",""
"신일 벽걸이용 리모컨 선풍기, SIF-D16EL","신일 벽걸이용 리모컨 선풍기 D16EL","https://www.coupang.com/vp/products/8059121300?itemId=22632948120","https://www.coupang.com/vp/products/8059121300?itemId=22632948120","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2024/04/26/10/7/66dbbb56-34f5-43ab-be3f-d7afc916c0e5.jpg","8059121300","22632948120","계절가전","64,900원","71","로켓배송, 내일도착","4.5","337","125.22","medium","3만-7만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 신일 벽걸이용 리모컨 선풍기 D16EL 고를 때 보기 쉬운 구매 전 체크","신일 벽걸이용 리모컨 선풍기 D16EL를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","109","2026-05-13 15:36:54","","",""
"에어베리 웜히팅 가습기 룸미스트 복합식 살균 대용량 초음파 가열식 육아출산 가습기 6L, 스마트 룸미스트1개","에어베리 웜히팅 가습기 룸미스트 6L","https://www.coupang.com/vp/products/8463224967?itemId=24485123142","https://www.coupang.com/vp/products/8463224967?itemId=24485123142","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/4f3a/4dbc70fed0f7ce2dcf4615561aad613ca413db5da1209ab255ac468fbfbc.png","8463224967","24485123142","계절가전","79,000원","0","로켓판매자, 내일도착","5.0","313","133.78","medium","7만-15만원대","가습기","겨울, 환절기","원룸 거주자나 방에서 오래 있는 사람","침실, 책상, 원룸","원룸이나 방 안이 건조해서 아침마다 목이 칼칼할 때","소음이 크거나 세척이 번거로우면 오래 쓰기 힘듦","건조한 공간에서 체감 변화가 빠른 편","책상이나 침대 옆에 두기 쉬운 크기","가습량과 관리 편의성 균형을 보기 좋음","큰 공간에서는 가습량이 부족하게 느껴질 수 있음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","원룸 거주자나 방에서 오래 있는 사람 기준으로 에어베리 웜히팅 가습기 룸미스트 6L 고를 때 보기 쉬운 구매 전 체크","에어베리 웜히팅 가습기 룸미스트 6L를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 침실, 책상, 원룸 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","173","2026-05-13 15:37:10","","",""
"툴콘 PTC 미니 팬히터, TP-500V, 혼합 색상","툴콘 PTC 미니 팬히터 500V","https://www.coupang.com/vp/products/53674858?itemId=188158243","https://www.coupang.com/vp/products/53674858?itemId=188158243","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/image_audit/prod/fc1bd4c2-05fb-40ac-814a-5582e45b774a_fixing_v2.png","53674858","188158243","계절가전","20,150원","59","로켓판매자, 내일도착","4.5","308","131.48","medium","1만-3만원대","난방가전","겨울, 환절기","겨울철 난방비가 부담되는 자취생, 침실 사용자, 사무실 사용자","침실, 책상 아래, 원룸, 사무실","방 전체 난방보다 필요한 공간만 따뜻하게 쓰고 싶을 때","전기요금, 안전장치, 크기, 보관성을 같이 보지 않으면 만족도가 낮아질 수 있음","공간별 보조 난방으로 접근하기 쉬움","가격대와 사용 시간이 구매 판단에 직접 연결됨","안전장치와 온도 조절 여부를 비교하기 좋음","장시간 사용 시 안전장치, 소비전력, KC 인증 여부를 확인해야 함","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","겨울철 난방비가 부담되는 자취생, 침실 사용자, 사무실 사용자 기준으로 툴콘 PTC 미니 팬히터 500V 고를 때 보기 쉬운 구매 전 체크","툴콘 PTC 미니 팬히터 500V를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 침실, 책상 아래, 원룸, 사무실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","192","2026-05-13 15:37:22","","",""
"미오닉 5200mAh 휴대용 급속 냉각 손선풍기 100단 접이식 쿨링 선풍기, ST30(실버그레이)","미오닉 5200mAh 휴대용 급속 손선풍기 선풍기 ST30","https://www.coupang.com/vp/products/8130860052?itemId=23090244388","https://www.coupang.com/vp/products/8130860052?itemId=23090244388","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1522/a6c8d726df6caf4c6a1fe4a5034002274dcc48f94b5c8c134083ed608fb5.jpg","8130860052","23090244388","계절가전","27,900원","24","로켓판매자, 내일도착","5.0","292","140.52","medium","1만-3만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 미오닉 5200mAh 휴대용 급속 손선풍기 선풍기 ST30 고를 때 보기 쉬운 구매 전 체크","미오닉 5200mAh 휴대용 급속 손선풍기 선풍기 ST30를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","124","2026-05-13 15:36:55","","",""
