상품명,키워드,상품원본URL,쿠팡링크,상품이미지URL,상품ID,아이템ID,카테고리,가격,할인율,로켓정보,평점,리뷰수,점수,click_priority,가격대,상품군,계절태그,대상독자,사용장소,문제상황,불편포인트,장점1,장점2,장점3,주의점,검색의도,글관점,제목시드,썸네일프롬프트,CTA문구,광고고지문,수집경로,수집키워드,수집순위,수집일시,used,used_at,post_title
"불가리스 요거트 딸기 + 플레인 + 포도 + 복숭아, 85g, 10개입, 1세트",불가리스 요거트 딸기,https://www.coupang.com/vp/products/197739235?itemId=570304919,https://www.coupang.com/vp/products/197739235?itemId=570304919,,197739235,570304919,식품,"5,870원",0,,5.0,102093,405.0,high,1만원 미만,유제품/간식,사계절,"아이 간식, 아침 대용, 사무실 간식용 유제품을 찾는 사람","냉장고, 주방, 사무실 냉장고",아침이나 간식으로 먹을 냉장 식품을 묶음으로 준비하고 싶을 때,냉장 보관과 소비기한을 놓치면 묶음 구매가 오히려 부담될 수 있음,개수와 소비기한을 함께 비교하기 좋음,"가족용, 간식용, 아침 대용으로 용도가 분명함",당류와 용량을 같이 확인하기 쉬움,"냉장 배송, 소비기한, 당류, 보관 공간을 확인해야 함",문제해결형 추천,"구매 전 용량, 구성, 보관, 소비 속도를 정리하는 체크리스트형","아이 간식, 아침 대용, 사무실 간식용 유제품을 찾는 사람 기준으로 불가리스 요거트 딸기 고를 때 보기 쉬운 구매 전 체크","불가리스 요거트 딸기를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 냉장고, 주방, 사무실 냉장고 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.",제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능,"이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.",로켓배송>식품,식품,,,,,
"양반 들기름김 식탁, 4g, 32개",양반 들기름김 식탁,https://www.coupang.com/vp/products/13937502?itemId=24613125046,https://www.coupang.com/vp/products/13937502?itemId=24613125046,,13937502,24613125046,식품,"11,960원",33,"로켓배송, 내일도착",5.0,125276,415.0,high,1만-3만원대,소스/조미료,사계절,"집밥을 자주 해먹는 가정, 자취생, 대용량 조미료를 찾는 사람","주방, 팬트리, 조리대 주변",집밥이나 반찬을 자주 만들 때 자주 쓰는 조미료를 미리 준비하고 싶을 때,"용량만 보고 고르면 보관 중 산패, 소비기한, 사용 빈도를 놓치기 쉬움",자주 쓰는 식재료라 용량 대비 가격 확인이 중요함,요리 빈도에 따라 대용량과 소용량 판단이 달라짐,보관 방식과 개봉 후 관리까지 같이 보기 좋음,"개봉 후 보관법, 소비기한, 용량, 원재료 표기를 확인해야 함",문제해결형 추천,"구매 전 용량, 구성, 보관, 소비 속도를 정리하는 체크리스트형","집밥을 자주 해먹는 가정, 자취생, 대용량 조미료를 찾는 사람 기준으로 양반 들기름김 식탁 고를 때 보기 쉬운 구매 전 체크","양반 들기름김 식탁를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 주방, 팬트리, 조리대 주변 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.",제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능,"이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.",로켓배송>식품,식품,,,,,
"목우촌 국내산 소고기 양지 세절 국거리용 (냉장), 300g, 1개",목우촌 소고기 양지,https://www.coupang.com/vp/products/1267767150?itemId=2271396043,https://www.coupang.com/vp/products/1267767150?itemId=2271396043,,1267767150,2271396043,식품,"18,700원",18,,4.5,73826,405.0,high,1만-3만원대,반찬/식재료,사계절,"집밥을 자주 먹는 가정, 간단한 반찬을 준비하는 사람","주방, 냉장고, 냉동실, 팬트리",집밥 반찬이나 조리용 식재료를 미리 준비하고 싶을 때,보관 방식과 조리 난이도를 놓치면 활용도가 낮아질 수 있음,"반찬용, 조리용, 비상식품용으로 쓰임이 분명함",용량과 포장 단위를 비교하기 좋음,냉장/냉동/상온 보관 여부가 판단 기준이 됨,"보관 조건, 조리법, 소비기한, 원재료 정보를 확인해야 함",문제해결형 추천,"구매 전 용량, 구성, 보관, 소비 속도를 정리하는 체크리스트형","집밥을 자주 먹는 가정, 간단한 반찬을 준비하는 사람 기준으로 목우촌 소고기 양지 고를 때 보기 쉬운 구매 전 체크","목우촌 소고기 양지를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 주방, 냉장고, 냉동실, 팬트리 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.",제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능,"이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.",로켓배송>식품,식품,,,,,
"매일바이오 무가당 플레인, 450g, 1개",매일바이오 무가당 플레인,https://www.coupang.com/vp/products/1477952039?itemId=335040131,https://www.coupang.com/vp/products/1477952039?itemId=335040131,,1477952039,335040131,식품,"3,600원",0,,5.0,119255,405.0,high,1만원 미만,유제품/간식,사계절,"아이 간식, 아침 대용, 사무실 간식용 유제품을 찾는 사람","냉장고, 주방, 사무실 냉장고",아침이나 간식으로 먹을 냉장 식품을 묶음으로 준비하고 싶을 때,냉장 보관과 소비기한을 놓치면 묶음 구매가 오히려 부담될 수 있음,개수와 소비기한을 함께 비교하기 좋음,"가족용, 간식용, 아침 대용으로 용도가 분명함",당류와 용량을 같이 확인하기 쉬움,"냉장 배송, 소비기한, 당류, 보관 공간을 확인해야 함",문제해결형 추천,"구매 전 용량, 구성, 보관, 소비 속도를 정리하는 체크리스트형","아이 간식, 아침 대용, 사무실 간식용 유제품을 찾는 사람 기준으로 매일바이오 무가당 플레인 고를 때 보기 쉬운 구매 전 체크","매일바이오 무가당 플레인를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 냉장고, 주방, 사무실 냉장고 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.",제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능,"이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.",로켓배송>식품,식품,,,,,
"동원샘물 무라벨, 2L, 18개",동원샘물 무라벨 2L,https://www.coupang.com/vp/products/7869554357?itemId=19037522881,https://www.coupang.com/vp/products/7869554357?itemId=19037522881,,7869554357,19037522881,식품,"9,900원",0,"로켓배송, 내일도착",5.0,183934,405.0,high,1만원 미만,생수/음료,"사계절, 여름","생수를 박스로 사두는 가정, 자취생, 사무실 탕비실 담당자","주방, 현관 옆 보관 공간, 사무실, 탕비실",생수를 매번 사러 가기 번거롭고 집이나 사무실에 미리 준비해두고 싶을 때,"용량과 개수, 보관 공간, 배송 무게를 같이 보지 않으면 주문 후 불편할 수 있음",반복 구매 수요가 높아 구성과 개수 비교가 중요함,500ml와 2L처럼 사용 상황에 따라 선택 기준이 분명함,무라벨 여부와 보관 편의성을 함께 판단하기 좋음,"박스 단위 무게, 보관 공간, 병 용량을 구매 전에 확인해야 함",문제해결형 추천,"구매 전 용량, 구성, 보관, 소비 속도를 정리하는 체크리스트형","생수를 박스로 사두는 가정, 자취생, 사무실 탕비실 담당자 기준으로 동원샘물 무라벨 2L 고를 때 보기 쉬운 구매 전 체크","동원샘물 무라벨 2L를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 주방, 현관 옆 보관 공간, 사무실, 탕비실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.",제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능,"이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.",로켓배송>식품,식품,,,,,
"하늘보리 에코 무라벨, 1.5L, 12개",하늘보리 에코 무라벨,https://www.coupang.com/vp/products/7420809688?itemId=21947270614,https://www.coupang.com/vp/products/7420809688?itemId=21947270614,,7420809688,21947270614,식품,"15,900원",0,"로켓배송, 내일도착",5.0,43467,415.0,high,1만-3만원대,생수/음료,"사계절, 여름","생수를 박스로 사두는 가정, 자취생, 사무실 탕비실 담당자","주방, 현관 옆 보관 공간, 사무실, 탕비실",생수를 매번 사러 가기 번거롭고 집이나 사무실에 미리 준비해두고 싶을 때,"용량과 개수, 보관 공간, 배송 무게를 같이 보지 않으면 주문 후 불편할 수 있음",반복 구매 수요가 높아 구성과 개수 비교가 중요함,500ml와 2L처럼 사용 상황에 따라 선택 기준이 분명함,무라벨 여부와 보관 편의성을 함께 판단하기 좋음,"박스 단위 무게, 보관 공간, 병 용량을 구매 전에 확인해야 함",문제해결형 추천,"구매 전 용량, 구성, 보관, 소비 속도를 정리하는 체크리스트형","생수를 박스로 사두는 가정, 자취생, 사무실 탕비실 담당자 기준으로 하늘보리 에코 무라벨 고를 때 보기 쉬운 구매 전 체크","하늘보리 에코 무라벨를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 주방, 현관 옆 보관 공간, 사무실, 탕비실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.",제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능,"이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.",로켓배송>식품,식품,,,,,
"오뚜기 흰밥, 210g, 48개",오뚜기 흰밥 210g,https://www.coupang.com/vp/products/7235457880?itemId=19421765771,https://www.coupang.com/vp/products/7235457880?itemId=19421765771,,7235457880,19421765771,식품,"41,850원",25,"로켓배송, 내일도착",5.0,241144,415.0,high,3만-7만원대,반찬/식재료,사계절,"집밥을 자주 먹는 가정, 간단한 반찬을 준비하는 사람","주방, 냉장고, 냉동실, 팬트리",집밥 반찬이나 조리용 식재료를 미리 준비하고 싶을 때,보관 방식과 조리 난이도를 놓치면 활용도가 낮아질 수 있음,"반찬용, 조리용, 비상식품용으로 쓰임이 분명함",용량과 포장 단위를 비교하기 좋음,냉장/냉동/상온 보관 여부가 판단 기준이 됨,"보관 조건, 조리법, 소비기한, 원재료 정보를 확인해야 함",문제해결형 추천,"구매 전 용량, 구성, 보관, 소비 속도를 정리하는 체크리스트형","집밥을 자주 먹는 가정, 간단한 반찬을 준비하는 사람 기준으로 오뚜기 흰밥 210g 고를 때 보기 쉬운 구매 전 체크","오뚜기 흰밥 210g를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 주방, 냉장고, 냉동실, 팬트리 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.",제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능,"이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.",로켓배송>식품,식품,,,,,
"데니그리스 유기농 사과 식초, 1L, 1개",데니그리스 유기농 사과,https://www.coupang.com/vp/products/7992079901?itemId=11652049882,https://www.coupang.com/vp/products/7992079901?itemId=11652049882,,7992079901,11652049882,식품,"11,980원",45,"로켓배송, 내일도착",5.0,80235,415.0,high,1만-3만원대,소스/조미료,사계절,"집밥을 자주 해먹는 가정, 자취생, 대용량 조미료를 찾는 사람","주방, 팬트리, 조리대 주변",집밥이나 반찬을 자주 만들 때 자주 쓰는 조미료를 미리 준비하고 싶을 때,"용량만 보고 고르면 보관 중 산패, 소비기한, 사용 빈도를 놓치기 쉬움",자주 쓰는 식재료라 용량 대비 가격 확인이 중요함,요리 빈도에 따라 대용량과 소용량 판단이 달라짐,보관 방식과 개봉 후 관리까지 같이 보기 좋음,"개봉 후 보관법, 소비기한, 용량, 원재료 표기를 확인해야 함",문제해결형 추천,"구매 전 용량, 구성, 보관, 소비 속도를 정리하는 체크리스트형","집밥을 자주 해먹는 가정, 자취생, 대용량 조미료를 찾는 사람 기준으로 데니그리스 유기농 사과 고를 때 보기 쉬운 구매 전 체크","데니그리스 유기농 사과를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 주방, 팬트리, 조리대 주변 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.",제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능,"이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.",로켓배송>식품,식품,,,,,
"오뚜기옛날 자른당면, 1kg, 1개",오뚜기옛날 자른당면 1kg,https://www.coupang.com/vp/products/1020665?itemId=1052869,https://www.coupang.com/vp/products/1020665?itemId=1052869,,1020665,1052869,식품,"10,420원",0,"로켓배송, 내일도착",5.0,100102,415.0,high,1만-3만원대,소스/조미료,사계절,"집밥을 자주 해먹는 가정, 자취생, 대용량 조미료를 찾는 사람","주방, 팬트리, 조리대 주변",집밥이나 반찬을 자주 만들 때 자주 쓰는 조미료를 미리 준비하고 싶을 때,"용량만 보고 고르면 보관 중 산패, 소비기한, 사용 빈도를 놓치기 쉬움",자주 쓰는 식재료라 용량 대비 가격 확인이 중요함,요리 빈도에 따라 대용량과 소용량 판단이 달라짐,보관 방식과 개봉 후 관리까지 같이 보기 좋음,"개봉 후 보관법, 소비기한, 용량, 원재료 표기를 확인해야 함",문제해결형 추천,"구매 전 용량, 구성, 보관, 소비 속도를 정리하는 체크리스트형","집밥을 자주 해먹는 가정, 자취생, 대용량 조미료를 찾는 사람 기준으로 오뚜기옛날 자른당면 1kg 고를 때 보기 쉬운 구매 전 체크","오뚜기옛날 자른당면 1kg를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 주방, 팬트리, 조리대 주변 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.",제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능,"이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.",로켓배송>식품,식품,,,,,
"유동 황도 슬라이스 통조림, 400g, 6개",유동 황도 슬라이스,https://www.coupang.com/vp/products/7267962165?itemId=6529873875,https://www.coupang.com/vp/products/7267962165?itemId=6529873875,,7267962165,6529873875,식품,"7,580원",49,"로켓배송, 내일도착",4.5,11310,395.0,high,1만원 미만,반찬/식재료,사계절,"집밥을 자주 먹는 가정, 간단한 반찬을 준비하는 사람","주방, 냉장고, 냉동실, 팬트리",집밥 반찬이나 조리용 식재료를 미리 준비하고 싶을 때,보관 방식과 조리 난이도를 놓치면 활용도가 낮아질 수 있음,"반찬용, 조리용, 비상식품용으로 쓰임이 분명함",용량과 포장 단위를 비교하기 좋음,냉장/냉동/상온 보관 여부가 판단 기준이 됨,"보관 조건, 조리법, 소비기한, 원재료 정보를 확인해야 함",문제해결형 추천,"구매 전 용량, 구성, 보관, 소비 속도를 정리하는 체크리스트형","집밥을 자주 먹는 가정, 간단한 반찬을 준비하는 사람 기준으로 유동 황도 슬라이스 고를 때 보기 쉬운 구매 전 체크","유동 황도 슬라이스를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 주방, 냉장고, 냉동실, 팬트리 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.",제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능,"이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.",로켓배송>식품,식품,,,,,
